image,severity_gs,severity_method,absolute_error,bias,iou,dice,precision,recall,f1
set_16_38_obj0,0.04173926256077796,0.050997771474878446,0.009258508914100488,0.009258508914100488,0.7915413028057043,0.8836428181321682,0.8034313238653292,0.9816466448246572,0.8836428181321682
set_16_39_obj3,0.008417152278595855,0.05541646311675623,0.04699931083816038,0.04699931083816038,0.15118680065288784,0.26266249850527,0.15127902400629673,0.9959839357429718,0.26266249850527
set_16_40_obj0,0.17514392265013268,0.2579198205775161,0.08277589792738343,0.08277589792738343,0.679021005535755,0.8088296731214363,0.6790381698685541,0.9999627751151645,0.8088296731214363
set_16_44_obj4,0.0337075856578991,0.04894026335865203,0.015232677700752928,0.015232677700752928,0.6449909225944875,0.7841878198053577,0.6621484242629617,0.9613776137761377,0.7841878198053577
set_16_44_obj5,0.020242668129992075,0.03223671030512077,0.011994042175128696,0.011994042175128696,0.5901293217207707,0.742240663900415,0.6041610375574169,0.9621342512908778,0.742240663900415
set_16_55_obj0,0.08537564338669311,0.14574774519525902,0.060372101808565906,0.060372101808565906,0.5656554886175827,0.7225797664044676,0.5729251039472973,0.9780604719764012,0.7225797664044676
set_16_60_obj3,0.10240038170349217,0.27549309214911694,0.17309271044562477,0.17309271044562477,0.34655965596559657,0.5147334608314611,0.35302956982400735,0.9497738796765794,0.5147334608314611
set_16_62_obj0,0.10384044012595335,0.13691385842330847,0.03307341829735512,0.03307341829735512,0.7342173979826941,0.8467420507218565,0.744470979129893,0.9815866931343692,0.8467420507218565
set_16_63_obj3,0.04429412641621944,0.11127260981912145,0.06697848340290201,0.06697848340290201,0.3529793095996975,0.5217807945697744,0.3647426593725578,0.9162810265039967,0.5217807945697744
set_16_64_obj0,0.14289368307784578,0.18313958616310042,0.040245903085254636,0.040245903085254636,0.7520618068063324,0.8584877586906533,0.7641591215565402,0.9793839886426764,0.8584877586906533
