image,severity_gs,severity_method,absolute_error,bias,iou,dice,precision,recall,f1
set_12_78_obj0.png,0.008716933399329043,0.005986971957933846,0.0027299614413951977,-0.0027299614413951977,0.6458618331053352,0.7848311688311689,0.9637662669048227,0.6619348054679285,0.7848311688311689
set_12_78_obj1.png,0.04686061570024802,0.057537972617321735,0.010677356917073715,0.010677356917073715,0.778700408593647,0.875583549462764,0.7943422609443906,0.9753359527189883,0.875583549462764
set_12_7_obj2.png,0.0,2.870384899479121e-06,2.870384899479121e-06,2.870384899479121e-06,0.0,0.0,0.0,0.0,0.0
set_12_7_obj3.png,0.012798461781119265,0.002424121795690283,0.010374339985428981,-0.010374339985428981,0.18940727699530516,0.3184901936598002,1.0,0.18940727699530516,0.3184901936598002
set_15_11_obj2.png,0.05320086393088553,0.08449676025917927,0.031295896328293736,0.031295896328293736,0.5146705946639424,0.6795808890422562,0.5537293594397015,0.8794657356284508,0.6795808890422562
set_15_11_obj3.png,0.021390174197060425,0.021897114861186718,0.000506940664126293,0.000506940664126293,0.7732404181184669,0.8721213550263303,0.8620261031696707,0.8824558613010975,0.8721213550263303
set_15_12_obj0.png,0.042722963864851936,0.03536059051180589,0.007362373353046049,-0.007362373353046049,0.8130245472329147,0.8968709756012669,0.990239028514334,0.8195928753180661,0.8968709756012669
set_15_12_obj1.png,0.06884573909196483,0.03835093734446718,0.03049480174749765,-0.03049480174749765,0.5132959258355696,0.6783814283411252,0.9480894015861572,0.5281389627993374,0.6783814283411252
set_15_13_obj1.png,0.08272779457885304,0.08978074596774194,0.007052951388888895,0.007052951388888895,0.8085574841290228,0.894146291975246,0.8590253411306042,0.9322614766236513,0.894146291975246
set_15_13_obj2.png,0.04096614836410755,0.10264415289925494,0.061678004535147386,0.061678004535147386,0.30026396832380114,0.4618507866689224,0.32308966823148844,0.8095285163586043,0.4618507866689224
set_15_13_obj4.png,0.010152325392967104,0.009840382433965322,0.0003119429590017816,-0.0003119429590017816,0.7713567839195979,0.8709219858156029,0.8847262247838616,0.8575418994413407,0.8709219858156029
set_15_17_obj0.png,0.0862165342747867,0.13645925272138865,0.05024271844660194,0.05024271844660194,0.5864905937221611,0.7393559042113955,0.6032447582601197,0.9547858727179662,0.7393559042113955
set_15_17_obj1.png,0.07484221036509607,0.08152426820397671,0.006682057838880637,0.006682057838880637,0.6542000238977178,0.7909563709910431,0.7585413838011582,0.8262654311671848,0.7909563709910431
set_15_17_obj2.png,0.0515304810083169,0.0865200491583069,0.03498956814999,0.03498956814999,0.5474750710824556,0.7075720718389318,0.5644974812123215,0.9477953410981698,0.7075720718389318
set_15_20_obj2.png,0.1775563122426591,0.18335921583154055,0.005802903588881442,0.005802903588881442,0.8543110831326448,0.9214323215815382,0.9068516993271069,0.9364894684052156,0.9214323215815382
set_15_20_obj3.png,0.10365499427999428,0.0912765444015444,0.012378449878449882,-0.012378449878449882,0.6674056802110011,0.800531853923569,0.8548138356466182,0.7527322109892005,0.800531853923569
set_15_21_obj0.png,0.07163449218416332,0.08109891517895276,0.009464422994789445,0.009464422994789445,0.759026069847516,0.8630071865999273,0.8126497616978697,0.9200178864212252,0.8630071865999273
set_15_21_obj1.png,0.006718030630461336,0.014516583670017852,0.007798553039556516,0.007798553039556516,0.43977702568186344,0.6108960176991151,0.4468042071197411,0.965472027972028,0.6108960176991151
set_15_22_obj1.png,0.044940397517717105,0.04407940284228944,0.0008609946754276621,-0.0008609946754276621,0.8056477557064801,0.8923642533936652,0.9010794448569307,0.883816032715254,0.8923642533936652
set_15_22_obj2.png,0.007295215112183654,0.005221978529890827,0.002073236582292827,-0.002073236582292827,0.6966867469879519,0.8212320255636428,0.9842553191489362,0.7045385318306427,0.8212320255636428
set_15_22_obj3.png,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
set_15_24_obj0.png,0.09825096628339451,0.12604680701072027,0.027795840727325757,0.027795840727325757,0.7480226390072937,0.8558500585920301,0.7614840350517701,0.9769128471577906,0.8558500585920301
set_15_24_obj3.png,0.06404581802463799,0.0642864346949067,0.00024061667026871458,0.00024061667026871458,0.8335254642019021,0.9092052229170643,0.9075036980590793,0.910913140311804,0.9092052229170643
set_15_25_obj0.png,0.033127649918048015,0.043299337564579814,0.010171687646531799,0.010171687646531799,0.6940578577013292,0.8194027784187936,0.7231575517297562,0.9451996450754214,0.8194027784187936
set_15_25_obj1.png,0.06553088962432493,0.08507912051630755,0.019548230891982613,0.019548230891982613,0.732105322635326,0.845335803854535,0.7482213803936062,0.9714200029989504,0.845335803854535
